Table 1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 EDITION NATIONAL FOOTPRINT AND BIOCAPACITY ACCOUNTS (DATA YEAR 2019) ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Visualize and explore results from the National Footprint and Biocapacity Accounts 2023 Edition at data.footprintnetwork.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"© 2023, Global Footprint Network, York University, FoDaFo. National Footprint and Biocapacity Accounts, 2023 Edition. For more information, contact data@footprintnetwork.org",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Ecological Footprint of Production (global hectares per person),,,,,,,Ecological Footprint of Consumption (global hectares per person),,,,,,,Biocapacity (global hectares per person),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,3A,54.1,53,0.54,"$5,135",Africa,LM, 	201.0 ,0.3,0.1,0.2,0.2,0.0,0.0,0.8,0.3,0.1,0.2,0.2,0.0,0.0,0.9,0.3,0.1,0.0,0.0,0.0,0.5,(0.4),0.5,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,3A,82.2,83,0.96,"$63,164",Other Europe,HI, 	5.4 ,0.2,0.1,1.5,2.6,4.1,0.1,8.7,0.9,0.1,0.9,2.6,0.7,0.1,5.3,0.2,0.1,3.5,2.9,0.1,6.9,1.6 ,3.4,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,3A,68.9,78,0.84,"$29,410",Middle East/Central Asia,HI, 	5.0 ,0.1,0.0,0.0,5.4,0.8,0.4,6.6,0.6,0.3,0.1,4.5,0.5,0.4,6.4,0.1,0.0,0.0,1.2,0.4,1.6,(4.8),4.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,3A,59.2,67,0.55,"$5,413",Asia-Pacific,LM, 	216.6 ,0.3,0.0,0.1,0.3,0.0,0.0,0.7,0.2,0.0,0.1,0.3,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.4,(0.3),0.5,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Panama,3A,65.5,78,0.82,"$31,646",Central America/Caribbean,UM, 	4.2 ,0.3,0.4,0.2,1.0,0.6,0.1,2.5,0.6,0.4,0.2,1.1,0.4,0.1,2.7,0.3,0.4,1.4,0.6,0.1,2.7,(0.0),1.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,2A,53.6,65,0.56,"$3,809",Asia-Pacific,LM, 	8.8 ,0.2,0.0,0.5,0.2,0.7,0.2,1.9,0.2,0.0,0.2,0.2,0.4,0.2,1.3,0.2,0.0,2.1,0.6,0.2,3.1,1.7 ,0.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,2A,67.6,74,0.73,"$12,425",South America,LM, 	7.0 ,1.7,2.0,0.9,0.4,0.0,0.1,5.1,0.3,1.0,0.9,0.7,0.0,0.1,2.9,1.7,2.4,5.5,0.1,0.1,9.7,6.8 ,1.9,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,3A,72.1,76,0.78,"$12,783",South America,UM, 	32.5 ,0.5,0.5,0.1,0.6,0.5,0.1,2.2,0.6,0.5,0.2,0.6,0.3,0.1,2.3,0.5,0.5,2.4,0.2,0.1,3.7,1.3 ,1.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,3A,66.7,72,0.72,"$8,983",Asia-Pacific,LM, 	108.1 ,0.2,0.0,0.1,0.4,0.2,0.1,0.9,0.3,0.0,0.1,0.5,0.2,0.1,1.3,0.2,0.0,0.1,0.1,0.1,0.4,(0.9),0.8,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,3A,80.6,78,0.88,"$33,284",EU-28,HI, 	37.9 ,0.8,0.1,0.7,2.6,0.0,0.1,4.4,0.8,0.0,0.9,2.6,0.1,0.1,4.5,0.8,0.1,0.7,0.1,0.1,1.8,(2.7),2.9,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,3A,78.7,82,0.87,"$34,989",EU-28,HI, 	10.2 ,0.4,0.2,0.9,1.5,0.3,0.1,3.2,1.0,0.4,0.3,2.0,0.4,0.1,4.2,0.4,0.2,0.8,0.1,0.1,1.5,(2.7),2.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,3A,66.5,81,0.86,"$91,023",Middle East/Central Asia,HI, 	2.8 ,0.0,0.0,0.0,11.6,0.1,0.1,11.8,0.8,0.3,0.2,10.5,0.2,0.1,12.0,0.0,0.0,0.0,0.9,0.1,1.0,(11.0),7.7,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of Moldova,2B,73.5,71,0.77,"$12,947",Other Europe,LM, 	4.0 ,,,,,,,2.6,,,,,,,2.2,,,,,,1.6,(0.6),1.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Republic of North Macedonia,3A,72.1,77,0.78,"$16,712",Other Europe,UM, 	2.1 ,0.5,0.2,0.2,1.4,0.0,0.0,2.2,0.7,0.3,0.3,1.6,0.0,0.0,3.0,0.5,0.3,0.7,0.0,0.0,1.5,(1.5),1.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Réunion,2B,,,,,Africa,, 	0.9 ,,,,,,,1.8,,,,,,,4.2,,,,,,0.1,(4.1),2.7,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,3A,,,,,EU-28,UM, 	19.4 ,1.4,0.2,0.5,1.3,0.0,0.1,3.4,1.1,0.1,0.5,1.4,0.0,0.1,3.3,1.4,0.2,1.1,0.1,0.1,2.9,(0.4),2.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,3A,73.7,73,0.85,"$27,341",Other Europe,UM, 	145.9 ,1.8,0.0,1.0,3.9,0.4,0.0,7.1,1.2,0.1,0.7,3.6,0.3,0.0,5.8,1.8,0.3,4.2,1.2,0.0,7.5,1.7 ,3.8,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rwanda,3A,59.5,66,0.53,"$2,268",Africa,LI, 	12.6 ,0.2,0.0,0.2,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.3,(0.3),0.4,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,3A, ,73,0.74,"$15,452",Central America/Caribbean,UM, 	0.2 ,0.1,0.0,0.0,0.6,0.1,0.0,0.8,0.5,0.2,0.1,0.9,0.2,0.0,1.9,0.1,0.0,0.1,0.1,0.0,0.4,(1.6),1.3,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and Grenadines,1B,,73,0.77,"$13,461",Central America/Caribbean,UM, 	0.1 ,,,,,,,0.9,,,,,,,2.2,,,,,,1.1,(1.0),1.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,2B,,72,0.72,"$5,792",Asia-Pacific,LM, 	0.2 ,,,,,,,1.8,,,,,,,2.7,,,,,,1.8,(0.9),1.7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,2B,59.2,69,0.62,"$4,009",Africa,LM, 	0.2 ,,,,,,,0.9,,,,,,,0.9,,,,,,0.8,(0.2),0.6,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,3A,65.5,77,0.87,"$47,069",Middle East/Central Asia,HI, 	34.3 ,0.4,0.1,0.0,5.1,0.0,0.0,5.6,0.9,0.2,0.1,4.5,0.1,0.0,5.8,0.4,0.1,0.1,0.1,0.0,0.7,(5.0),3.7,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,2A,58.6,69,0.51,"$3,368",Africa,LM, 	16.3 ,0.3,0.2,0.2,0.2,0.4,0.0,1.3,0.4,0.2,0.2,0.3,0.2,0.0,1.3,0.3,0.2,0.4,0.1,0.0,1.0,(0.3),0.8,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,3A,75.5,76,0.81,"$18,270",Other Europe,UM, 	8.8 ,1.2,0.0,0.5,2.0,0.0,0.1,3.9,0.9,0.1,0.6,1.9,0.0,0.1,3.6,1.2,0.0,0.5,0.0,0.1,1.9,(1.7),2.3,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,3A,52.6,60,0.48,"$1,705",Africa,LI, 	7.8 ,0.3,0.1,0.3,0.0,0.1,0.0,0.9,0.4,0.1,0.3,0.1,0.1,0.0,1.0,0.3,0.3,0.1,0.2,0.0,0.9,(0.1),0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,3B,71.9,84,0.94,"$98,283",Asia-Pacific,HI, 	5.8 ,0.0,0.0,0.0,2.9,0.0,0.1,3.0,0.6,0.2,0.2,5.2,0.4,0.1,6.8,0.0,0.0,0.0,0.0,0.1,0.1,(6.7),4.4,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,3A,78.0,78,0.86,"$32,818",EU-28,HI, 	5.5 ,0.8,0.1,1.1,2.0,0.0,0.1,4.2,0.8,0.2,0.9,2.5,0.0,0.1,4.6,0.8,0.1,1.6,0.0,0.1,2.6,(1.9),2.9,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,3A,79.8,82,0.92,"$39,262",EU-28,HI, 	2.1 ,0.3,0.2,1.3,2.2,0.0,0.1,4.1,0.7,0.2,1.2,2.9,0.1,0.1,5.2,0.3,0.2,1.9,0.0,0.1,2.4,(2.8),3.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,2B,,70,0.57,"$2,378",Asia-Pacific,LI, 	0.7 ,,,,,,,7.2,,,,,,,1.7,,,,,,3.6,1.9 ,1.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,3A,45.1,57,,"$1,175",Africa,LI, 	15.4 ,0.1,0.4,0.4,0.0,0.0,0.0,0.8,0.2,0.3,0.4,0.0,0.0,0.0,1.0,0.1,0.4,0.1,0.2,0.0,0.8,(0.2),0.6,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,3A,63.4,66,0.74,"$13,659",Africa,UM, 	58.6 ,0.5,0.2,0.3,2.6,0.1,0.0,3.6,0.5,0.1,0.2,2.4,0.1,0.0,3.4,0.5,0.5,0.0,0.2,0.0,1.2,(2.1),2.2,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,3A,39.0,56,0.39,$827,Africa,LM, 	11.1 ,0.3,1.1,0.2,0.1,0.0,0.0,1.7,0.3,1.1,0.2,0.1,0.0,0.0,1.7,0.3,1.1,0.4,0.0,0.0,1.9,0.1 ,1.1,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,3A,79.4,84,0.91,"$40,875",EU-28,HI, 	46.7 ,0.8,0.1,0.3,1.7,0.5,0.1,3.5,0.9,0.2,0.3,2.1,0.5,0.1,4.0,0.8,0.1,0.4,0.1,0.1,1.5,(2.6),2.6,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,3A,49.7,66,0.51,"$4,230",Africa,LM, 	42.8 ,0.4,0.5,0.2,0.2,0.0,0.0,1.3,0.4,0.5,0.2,0.2,0.0,0.0,1.2,0.4,0.5,0.2,0.0,0.0,1.2,(0.0),0.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,2A,72.5,72,0.76,"$18,507",South America,UM, 	0.6 ,0.3,0.0,1.3,1.5,0.1,0.1,3.3,0.3,0.0,0.8,2.1,0.1,0.1,3.4,0.3,0.0,70.0,6.7,0.1,77.0,73.6 ,2.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,3A,85.1,83,0.95,"$53,402",EU-28,HI, 	10.0 ,0.7,0.1,4.9,1.2,0.1,0.2,7.2,1.1,0.3,1.6,2.3,0.1,0.2,5.5,0.7,0.1,5.7,2.1,0.2,8.8,3.2 ,3.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Switzerland,3A,80.5,84,0.96,"$71,729",Other Europe,HI, 	8.6 ,0.2,0.1,0.3,1.4,0.0,0.2,2.2,0.6,0.2,0.3,2.7,0.1,0.2,4.0,0.2,0.1,0.7,0.0,0.2,1.1,(2.8),2.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,3A,57.5,72,0.58,,Middle East/Central Asia,LM, 	17.1 ,0.5,0.1,0.0,0.4,0.0,0.0,1.1,0.6,0.1,0.0,0.6,0.0,0.0,1.3,0.5,0.1,0.0,0.0,0.0,0.7,(0.6),0.8,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tajikistan,2A,69.3,71,0.68,"$3,593",Middle East/Central Asia,LI, 	9.3 ,0.2,0.1,0.1,0.3,0.0,0.1,0.9,0.4,0.1,0.2,0.3,0.0,0.1,1.0,0.2,0.1,0.0,0.0,0.1,0.5,(0.6),0.7,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Tanzania, United Republic of",3A,57.5,67,0.55,"$2,725",Africa,LI, 	58.0 ,0.4,0.3,0.2,0.1,0.1,0.0,1.1,0.3,0.3,0.2,0.1,0.1,0.0,1.0,0.4,0.3,0.1,0.0,0.0,0.9,(0.1),0.7,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,3A,74.2,79,0.80,"$18,439",Asia-Pacific,UM, 	69.6 ,0.7,0.0,0.2,1.2,0.1,0.1,2.4,0.4,0.0,0.2,1.5,0.2,0.1,2.4,0.7,0.0,0.2,0.2,0.1,1.2,(1.2),1.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,2A,,68,0.61,"$3,627",Asia-Pacific,LM, 	1.3 ,0.2,0.1,0.0,0.1,0.0,0.0,0.4,0.3,0.1,0.0,0.1,0.0,0.0,0.5,0.2,0.1,0.6,0.8,0.0,1.7,1.2 ,0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Togo,3A,55.4,61,0.54,"$2,121",Africa,LI, 	8.1 ,0.3,0.1,0.2,0.1,0.0,0.0,0.8,0.3,0.1,0.2,0.2,0.1,0.0,0.9,0.3,0.1,0.1,0.0,0.0,0.6,(0.3),0.6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,2B,,71,0.74,"$5,888",Asia-Pacific,LM, 	0.1 ,,,,,,,1.7,,,,,,,3.4,,,,,,1.3,(2.1),2.2,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,2A,65.4,74,0.82,"$26,827",Central America/Caribbean,HI, 	1.4 ,0.0,0.0,0.1,6.6,0.1,0.0,6.8,0.4,0.2,0.3,5.2,0.1,0.0,6.1,0.0,0.0,0.1,1.2,0.0,1.4,(4.7),3.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tunisia,2A,70.0,76,0.75,"$11,348",Africa,UM, 	11.7 ,0.5,0.1,0.1,0.8,0.1,0.0,1.6,0.5,0.1,0.2,1.0,0.1,0.0,1.8,0.5,0.1,0.0,0.2,0.0,0.8,(1.0),1.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
